"Word","ReadingFurigana","ReadingKana","Occurences","ReadingFrequency","PitchPositions","Definitions","ExampleSentence","JmDictWordId"
"点","点[てん]","てん","1","1034","1","dot,spot,point,speck,mark,mark (in an exam, etc.),grade,score,points,point (in a game),score,goal,run,point,point,aspect,matter,detail,part,respect,way,viewpoint,(punctuation) mark (e.g. comma, period, decimal point),dot,""dot"" stroke (in a Chinese character),counter for points, marks, goals, etc.,counter for goods, items, articles of clothing, works of art, etc.","","1441390"
"あい","あい","あい","1","3281","1","love,affection,care,attachment,craving,desire,agape,Ireland","","1150410"
"鋼","鋼[はがね]","はがね","1","9625","1","steel,sword steel,sword","","1282680"
"調子狂う","調[ちょう]子[し]狂[くる]う","ちょうしくるう","1","21043","","to act up (machine),to go out of tune (instrument),to not work right,to have something amiss,to be knocked off stride,to lose one's bearings,to lose one's presence of mind,to lose one's balance","","2860339"
"子ら","子[こ]ら","こら","1","13563","1","children","","1308010"
"張力","張[ちょう]力[りょく]","ちょうりょく","1","63003","1","tension,tensile force","","1623160"
"こう見えても","こう見[み]えても","こうみえても","1","8135","","despite appearances,it may not seem so,it might not look it","","2867094"
"高","高[こう]","こう","1","4225","2,1","high,high school","","2183260"
"街道","街[かい]道[どう]","かいどう","1","11319","0,3","highway (esp. one existing from the Edo period),main road,highway (e.g. to success),path (to becoming ...),subdistrict (in China)","","1204650"
"反則","反[はん]則[そく]","はんそく","1","6432","0","foul,breaking the rules,violation (of the law, regulations, etc.),infringement,breach,infraction","","1480650"
"出没","出[しゅつ]没[ぼつ]","しゅつぼつ","1","16102","0","making frequent appearances,appearing often,appearing and disappearing","","1340330"
"なかには","なかには","なかには","1","25928","","among (them),of (them)","","1423320"
"後先考えず","後[あと]先[さき]考[かんが]えず","あとさきかんがえず","1","27321","","without thinking of the consequences","","2211800"
"命じる","命[めい]じる","めいじる","1","3373","0,3","to order,to command,to appoint","","1531950"
"相手にする","相[あい]手[て]にする","あいてにする","1","2761","","to keep company,to listen to,to associate with,to take notice of,to deal with,to play against (e.g. a team),to take on (e.g. a rival)","","2572400"
"あなた方","あなた方[がた]","あなたがた","1","3976","0,4","you (plural)","","1586560"
"同士","同[どう]士[し]","どうし","1","1220","1","fellow,mutual,companion,comrade","","1452400"
"横顔","横[よこ]顔[がお]","よこがお","1","5669","0","profile,face in profile,face seen from the side,(personal) profile,(biographical) sketch,outline (of someone's life)","","1180670"
"珍しい","珍[めずら]しい","めずらしい","1","716","4","rare,uncommon,unusual,curious,new,novel,fine,nice,splendid,precious","","1431850"
"枠","枠[わく]","わく","1","5350","2","frame,framework,border,box,limit,restriction,quota,category,bracket,class,time slot (in a broadcasting schedule),stream,livestream,live stream,live (online) broadcast,spool (of thread),reel","","1562610"
"次期","次[じ]期[き]","じき","1","8962","1","next term,next period,next version,next release","","1316490"
"意見","意[い]見[けん]","いけん","1","1305","1","opinion,view,comment,scolding,reprimand,rebuke,admonition,cautioning,warning","","1156530"
"否めない","否[いな]めない","いなめない","1","41073","3","cannot deny,undeniable,incontrovertible","","1482930"
"目す","目[もく]す","もくす","1","23776","2","to regard (as),to recognize (as),to see as,to consider,to pay attention to,to watch","","2410490"
"含有量","含[がん]有[ゆう]量[りょう]","がんゆうりょう","1","61964","3","content (of a mineral, etc.)","","1217010"
"そういうことか","そういうことか","そういうことか","1","3315","","I got it,I see,I now know,so that's the reason","","2076260"
"応える","応[こた]える","こたえる","1","2006","3,2","to respond,to answer,to meet (e.g. demands, expectations),to affect,to take a toll,to strike home,to have an effect on,to be hard on someone (e.g. heat, cold, work, illness, etc.),to be a strain","","1179810"
"実入り","実[み]入[い]り","みいり","1","38331","0","crop,harvest,ripeness,income,profits,loaded (e.g. intermodal containers in the transport industry)","","1641580"
"思しき","思[おぼ]しき","おぼしき","1","15908","","seeming (to be),appearing,apparently","","2670970"
"炭素","炭[たん]素[そ]","たんそ","1","42968","1","carbon (C)","","1418570"
"備えあれば憂いなし","備[そな]えあれば憂[うれ]いなし","そなえあればうれいなし","1","42431","","if you are prepared you don't have to worry,it's good to have a shelter against every storm","","2209960"
"裏表","裏[うら]表[おもて]","うらおもて","1","16066","0","back and front,inside and outside,both sides,inside out (e.g. clothing),double-dealing,two faces (cf. two-faced),outward appearance and actual condition,inner workings","","1550560"
"仕様","仕[し]様[よう]","しよう","1","7998","0","way,method,means,resource,remedy,(technical) specification","","1305500"
"乾く","乾[かわ]く","かわく","1","4585","2","to get dry","","1209650"
"男物","男[おとこ]物[もの]","おとこもの","1","25816","0","men's things,menswear,men's wear,men's,for men","","1792650"
"食堂","食[しょく]堂[どう]","しょくどう","1","4612","0","dining room,dining hall,cafeteria,canteen,messroom,restaurant,eatery,snack bar,diner","","1358550"
"怒らせる","怒[おこ]らせる","おこらせる","1","4747","4,0","to make (someone) angry,to anger,to offend,to rile up,to provoke (to anger),to square (one's shoulders),to raise (one's voice) in anger,to make (one's eyes) glare","","1633780"
"需要","需[じゅ]要[よう]","じゅよう","1","11178","0","demand,need,demand","","1330450"
"白状","白[はく]状[じょう]","はくじょう","1","6451","1","confession","","1475230"
"好きにする","好[す]きにする","すきにする","1","2382","","to do as one likes","","2105940"
"尋問","尋[じん]問[もん]","じんもん","1","8744","0","questioning,interrogation,examination (of a witness)","","1369980"
"成功報酬","成[せい]功[こう]報[ほう]酬[しゅう]","せいこうほうしゅう","1","37487","5","fee contingent upon success,contingency fee,completion bonus","","2058130"
"書き換える","書[か]き換[か]える","かきかえる","1","10458","4,3,0","to rewrite,to overwrite,to renew,to transfer","","1589920"
"不注意","不[ふ]注[ちゅう]意[い]","ふちゅうい","1","12884","2","carelessness,inattention,thoughtlessness,negligence","","1493830"
"お孫さん","お孫[まご]さん","おまごさん","1","16391","","grandchild","","1002350"
"探す","探[さが]す","さがす","1","398","0","to search for,to look for,to hunt for,to seek,to search (a house, pocket, etc.),to search through,to rummage in (e.g. a drawer),to fish around","","1593670"
"いくつも","いくつも","いくつも","1","4799","1","many,much,plenty,hardly","","1000710"
"大概","大[たい]概[がい]","たいがい","1","8751","0","generally,mainly,usually,normally,mostly,for the most part,nearly all,almost all,most,gist,summary,outline,main idea,staying within bounds,not overdoing (something),not getting carried away,not going too far,being moderate,probably,perhaps,in all likelihood,considerably,greatly,really","","1413230"
"山のよう","山[やま]のよう","やまのよう","1","25692","","plentiful,lot of,much,pile of","","2748950"
"志願","志[し]願[がん]","しがん","1","12664","1","aspiration,volunteering,desire,application","","1309080"
"たわい","たわい","たわい","1","20933","0,1","sanity,soundness of mind,prudence and discretion,drunkenness","","2653540"
"ぶっ","ぶっ","ぶっ","1","5951","","adds emphasis to the following verb or indicates that the action is done forcefully or violently","","2698210"
"優良","優[ゆう]良[りょう]","ゆうりょう","1","27305","0","superior,excellent,fine","","1539570"
"あのー","あのー","あのー","1","2686","0","say,well,um,er","","1000430"
"その都度","その都[つ]度[ど]","そのつど","1","15786","","each time it happens,at all such times","","1006920"
"薪","薪[まき]","まき","1","13799","0","piece(s) of firewood (esp. chopped or split from logs),kindling (twigs, branches, etc.),firewood","","1365010"
"上乗せ","上[うわ]乗[の]せ","うわのせ","1","17059","0","adding (an extra amount),increasing,tacking on (a charge)","","1774950"
"着せる","着[き]せる","きせる","1","4842","0","to put clothes on (someone),to dress,to clothe,to cover,to coat,to plate,to gild,to veneer,to pin (e.g. a crime on someone),to lay (blame),to charge (with an offence),to give (a bad name),to remind someone of (their indebtedness)","","1422990"
"突く","突[つ]く","つく","1","3014","0,1","to prick,to stab,to poke,to prod,to push,to thrust,to nudge,to hit,to strike,to use (a cane),to prop oneself up with,to press against (the floor, etc.),to attack,to brave (the rain, etc.)","","1456890"
"ほうがよろしい","ほうがよろしい","ほうがよろしい","1","25571","","had better,is advisable","","2264510"
"よそ見","よそ見[み]","よそみ","1","10983","2,3","looking away,looking aside,outsider's perspective,observer's view","","1544190"
"世紀末","世[せい]紀[き]末[まつ]","せいきまつ","1","28062","3,0","end of a century (esp. 19th),fin-de-siècle,end of the world (esp. in fiction),apocalypse","","1374000"
"ぶしゅ","ぶしゅ","ぶしゅ","1","31292","1","radical (of a kanji character)","","1499400"
"残念ながら","残[ざん]念[ねん]ながら","ざんねんながら","1","2045","","unfortunately,regrettably","","1304700"
"どっか","どっか","どっか","1","1208","1","somewhere,in some respects,in some way","","1189000"
"金持ち","金[かね]持[も]ち","かねもち","1","4880","3,4","rich person,wealthy person","","1242970"
"くん","くん","くん","1","822","0","Mr,master,boy,Ms,miss,sir,madam","","1247260"
"打ち貫く","打[う]ち貫[ぬ]く","うちぬく","1","75818","3,0","to go through (e.g. a wall),to penetrate,to pierce,to perforate,to bore into,to punch (a hole, pattern, etc.),to stamp out (e.g. a coin),to remove (partitions between rooms),to join (multiple rooms) into one,to carry out (to completion)","","1408740"
"遺す","遺[のこ]す","のこす","1","14899","2","to leave (to someone, esp. after one's death),to bequeath","","2845927"
"一定","一[いっ]定[てい]","いってい","1","4487","0","to fix,to settle,to standardize,to regularize,constant,definite,uniform,defined,certain,prescribed","","1164950"
"ねえ","ねえ","ねえ","1","405","1","nonexistent,not being (there),not having,not","","2841117"
"丸ごと","丸[まる]ごと","まるごと","1","7135","0","in its entirety,whole,wholly","","1216410"
"１泊","１[いっ]泊[ぱく]","いっぱく","1","24151","0","(staying) one night,overnight stay,overnight rental,per-night rental","","1165700"
"力ずくで","力[ちから]ずくで","ちからずくで","1","9026","","by sheer strength,by brute force","","1597400"
